user_id,merchant_id,label
153610,2318,0
153610,4871,0
350218,2036,0
284938,4287,0
219658,2124,0
154378,141,0
89098,4438,0
285706,1028,0
417034,897,0
417034,4049,0
155146,4170,0
351754,4493,0
24586,1310,0
24586,2776,0
221194,15,1
417802,1466,0
352522,320,0
90634,2217,0
287242,310,0
418570,3477,0
156682,962,0
91402,720,0
288010,731,0
26122,4718,0
222730,1719,0
419338,3835,0
354058,437,0
92170,2313,0
289546,1454,0
27658,3607,0
158986,3635,0
355594,4091,0
28426,3347,0
28426,1272,0
225034,4605,0
356362,1272,1
94474,606,0
291082,3301,0
29194,1679,0
29194,2954,1
291850,4594,0
161290,588,0
96010,2608,0
30730,1435,0
358666,132,0
96778,474,0
96778,2435,0
31498,4221,0
31498,4847,0
31498,1685,0
97546,2537,0
32266,4316,0
32779,3154,0
229387,314,0
164107,2639,0
360715,4502,0
295435,3826,0
33547,3925,0
230155,1816,0
164875,661,0
296203,4871,0
34315,4044,0
34315,3828,0
230923,2432,0
165643,2031,0
362251,1346,0
35083,2669,0
231691,1340,0
363019,1835,1
101131,1726,0
297739,1031,0
297739,1346,0
101899,168,0
298507,1512,0
298507,2273,0
233995,2471,0
103435,3108,0
300043,4173,0
300043,1594,0
38155,2081,0
38155,2545,0
38155,663,0
104203,4968,0
300811,2857,1
235531,4708,0
301579,3971,0
39691,4282,0
39691,3173,0
105739,547,0
302347,66,0
302347,2521,0
40459,1557,0
237067,685,0
106507,1964,0
303115,321,0
369163,4747,0
107275,2318,0
303883,3268,0
41995,2755,1
173323,3734,0
304651,535,0
174091,3319,1
174091,4926,0
108811,3301,0
43531,3734,0
240139,3578,0
371467,2273,0
176395,2138,1
242443,1357,0
177163,1150,0
373771,2273,0
177931,2954,0
374539,1272,0
309259,2639,0
47371,41,1
243979,2765,0
243979,1833,0
375307,2915,0
113419,2099,0
48139,2108,0
48139,3484,0
179467,2149,0
376075,3941,0
310795,1500,0
245515,1574,1
180235,524,0
376843,4196,1
311563,4048,0
246283,4170,0
181003,2594,1
377611,1577,1
377611,3588,0
115723,107,0
312331,3200,0
181771,4403,0
181771,1102,0
116491,1393,0
313099,2393,0
51211,472,0
247819,3889,0
182539,1310,0
117259,3623,0
313867,4829,0
51979,1487,1
248587,1272,0
183307,1031,0
379915,1056,0
118027,3578,1
118027,760,1
184075,1467,0
380683,3809,0
315403,643,0
53515,4048,0
250123,4326,0
54283,3418,0
250891,806,0
382219,2879,0
120331,4659,0
316939,946,0
55051,2497,0
186379,3022,0
382987,2353,0
382987,2136,0
55819,784,0
252427,3323,1
187147,2821,0
187147,963,0
383755,2972,0
121867,2454,0
318475,729,0
253195,4097,1
253195,2879,0
253195,2565,0
253195,2467,0
385291,1102,0
123403,2565,0
254731,1340,0
124171,3086,1
320779,1963,0
255499,1246,0
190219,1126,0
190219,4655,0
59659,166,0
256267,1703,0
256267,3323,0
387595,14,0
60427,4499,0
257035,1639,0
388363,1486,0
388363,2234,0
126475,3200,0
323083,4729,0
61195,1272,0
61195,416,0
192523,2221,0
389131,416,0
389131,2447,0
127243,1752,1
323851,1190,0
61963,2668,0
193291,1916,0
128011,141,0
128011,1892,0
324619,4768,0
62731,1357,0
62731,3734,0
128779,2629,1
128779,1514,1
63499,2669,0
260107,4980,0
129547,3323,0
65035,361,0
261643,4173,0
392971,3471,0
327691,4444,0
65803,3195,0
1291,361,0
197899,141,0
132619,219,0
263947,1529,0
2059,3460,0
395275,3477,0
329995,10,0
264715,1150,0
2827,1050,0
396043,1895,0
68875,361,0
265483,1784,0
200203,4671,0
69643,524,0
69643,361,0
69643,2592,0
266251,2036,0
4363,4048,0
397579,2161,0
135691,4039,0
332299,1900,0
332299,4744,0
70411,3826,0
5131,3159,0
5131,2145,0
136459,962,0
71179,1780,0
267787,4771,0
202507,793,0
137227,724,0
137227,4044,0
333835,4318,0
268555,2403,0
203275,1353,0
269323,3734,0
7435,594,0
400651,2900,0
138763,1370,0
335371,3022,0
73483,4605,0
8203,1963,0
8203,1102,1
336139,4992,1
270859,246,0
8971,1203,0
140299,1916,0
140299,4760,0
336907,4044,0
271627,1854,0
9739,2620,0
206347,503,0
141067,4783,0
272395,1602,0
10507,3986,0
207115,860,0
141835,4005,1
339211,2482,0
77323,1619,0
12043,2459,0
208651,1885,0
143371,1840,0
274699,4110,0
12811,2241,0
209419,2891,0
78859,1403,0
13579,152,0
406795,2824,0
406795,1203,0
79627,1116,0
79627,1742,0
14347,742,0
210955,4173,0
407563,1861,1
342283,467,0
80395,2361,0
211723,2047,0
408331,4585,0
146443,3444,0
343051,2031,0
81163,414,0
212491,145,0
212491,2138,0
409099,4861,0
343819,1340,0
343819,3955,0
81931,4234,0
409867,3965,0
147979,203,0
17419,4564,0
410635,467,0
148747,1760,0
345355,587,0
345355,1585,0
83467,3163,0
214795,3472,0
411403,4891,0
84235,2138,0
18955,98,0
150283,4090,0
346891,112,0
85003,1611,0
85003,2915,0
85003,1131,0
281611,3779,0
412939,2277,0
151051,2427,0
282379,786,0
217099,2537,0
413707,2026,0
151819,4775,0
348427,3098,0
86539,1719,0
414475,2224,0
349195,1884,0
87307,1850,0
87307,159,0
283915,4650,0
218635,648,0
218635,977,0
218635,502,0
218635,1393,0
218635,2642,0
153355,4864,0
349963,3734,0
88075,98,0
88075,2032,0
22795,1193,0
219403,3159,0
88843,2916,0
285451,1726,0
154891,2154,0
286219,168,0
220939,2403,0
220939,3476,0
352267,663,0
90379,4049,0
286987,1145,0
418315,2981,0
156427,523,0
287755,2312,0
25867,3780,0
91915,395,0
91915,2565,0
157963,682,1
354571,4173,0
354571,1102,0
92683,4474,0
224011,4316,0
224011,946,0
224011,159,0
420619,1102,0
355339,159,0
290059,4050,0
224779,2099,0
421387,3022,0
356107,1134,0
94219,121,0
422155,500,0
94987,3910,0
291595,2664,0
422923,2928,0
357643,3054,0
357643,3912,0
292363,2278,0
161803,227,0
96523,1272,0
293131,1026,0
31243,2313,0
227851,4079,0
97291,3826,0
32011,1393,1
359947,2099,0
359947,2138,0
359947,1803,0
98059,4044,0
98059,608,0
294667,2954,0
360460,1710,0
295180,1013,0
295180,1944,0
33292,2928,0
33292,3085,0
33292,1760,0
229900,127,0
361228,1831,0
361228,4661,0
295948,4650,0
34060,2681,0
230668,2976,0
165388,1760,0
165388,2928,0
34828,3057,0
231436,2810,0
100876,1353,0
297484,2217,0
35596,3502,0
232204,4256,0
166924,4270,0
166924,4170,0
166924,1886,0
363532,2272,1
363532,121,0
363532,2161,0
363532,2791,0
167692,2275,0
299020,2060,0
168460,4478,0
299788,797,0
37900,1200,0
169228,412,0
169228,2173,0
365836,3762,0
103948,2775,0
300556,515,0
169996,4044,0
301324,1618,0
236044,219,0
236044,720,0
302092,1884,0
302092,3063,0
171532,437,0
368140,3455,0
237580,588,0
237580,1502,0
172300,1049,0
172300,4394,0
368908,2068,0
303628,2339,0
303628,2372,0
238348,1810,0
173068,2238,0
369676,1678,0
369676,3734,1
304396,3693,0
42508,361,0
239116,1618,0
173836,2217,0
370444,1760,0
305164,1900,0
43276,4198,0
43276,3349,0
43276,2278,0
109324,625,0
240652,2128,0
175372,4085,0
306700,574,0
241420,4044,0
110860,829,0
307468,3509,0
242188,778,0
373516,2803,0
46348,2766,0
46348,1512,0
242956,1272,0
374284,2052,0
112396,4043,0
112396,4605,0
309004,3826,1
47116,2140,0
113164,1840,0
47884,2879,0
179212,1957,0
113932,1816,0
245260,1752,0
114700,2108,0
311308,608,0
311308,3828,1
49420,4008,0
246028,1102,1
180748,4354,0
377356,786,0
50188,3159,0
50188,1075,0
312844,361,0
50956,963,0
247564,522,0
182284,4079,0
51724,606,0
183052,66,0
379660,1926,1
183820,503,0
380428,4542,0
315148,2126,0
184588,1484,0
119308,2162,0
315916,4745,0
315916,4480,0
54028,4071,0
250636,3432,0
185356,1667,0
381964,4738,0
54796,1501,0
251404,2242,0
317452,798,0
186892,4071,0
383500,2664,0
121612,715,0
318220,4242,0
56332,3347,0
252940,1393,1
384268,1492,0
253708,3990,0
253708,3205,0
253708,3887,0
188428,1131,0
188428,2482,0
123148,1134,0
320524,2872,0
58636,4078,0
386572,1346,0
59404,897,0
387340,350,0
60172,3249,0
322828,323,0
60940,2752,0
257548,1632,0
126988,2608,0
126988,66,1
323596,1346,0
193036,2128,0
389644,3062,0
127756,2928,0
62476,4724,0
62476,827,0
193804,1878,0
128524,425,0
63244,4614,0
259852,2052,0
194572,3629,0
129292,2664,0
325900,3525,0
260620,861,0
130060,4173,1
130060,3303,0
64780,104,0
261388,1526,0
196108,2255,0
392716,4079,0
130828,523,0
327436,3910,0
65548,2313,0
268,3085,0
268,4708,0
131596,289,0
328204,3828,0
328204,1102,0
262924,1102,0
262924,698,0
197644,621,0
197644,3195,0
394252,489,0
395020,4394,0
133132,1056,0
329740,972,0
264460,1884,0
133900,1200,0
330508,4394,0
265228,2711,0
265996,3958,0
266764,2257,0
201484,2397,0
70924,189,0
70924,4926,0
202252,2047,0
398860,2436,0
136972,151,0
136972,3148,0
268300,4388,0
6412,2036,0
399628,1884,0
399628,4282,1
72460,3635,0
269068,3163,0
7180,2348,0
203788,4724,0
138508,1352,0
138508,2066,0
204556,1346,0
139276,1997,0
335884,4585,0
270604,3472,0
8716,1308,0
205324,4864,0
140044,3893,1
271372,4976,0
140812,3585,0
272140,597,0
10252,4976,0
10252,2217,0
206860,2055,0
206860,1514,0
338188,4048,0
338188,254,0
142348,1470,0
77068,4322,0
273676,215,0
11788,946,0
405004,968,0
143116,786,0
143116,4043,0
339724,742,0
339724,2294,0
274444,2562,0
209164,2537,0
78604,1963,0
78604,1918,0
78604,2639,0
78604,4850,0
275212,547,0
406540,4523,0
79372,663,0
275980,1742,0
14092,760,0
407308,3528,0
342028,1890,0
80140,962,0
276748,798,0
408076,498,0
277516,1448,0
15628,1412,0
408844,1407,1
343564,2857,0
213004,1890,0
147724,1916,0
147724,1605,0
279052,3734,0
279052,3444,0
213772,2102,1
148492,1356,0
149260,2991,0
83980,412,0
83980,1890,0
280588,4960,0
18700,145,0
215308,2537,0
150028,2869,0
346636,2698,0
346636,3645,0
281356,1102,0
19468,3477,0
347404,2954,0
347404,1892,0
85516,547,0
85516,1978,0
85516,310,0
20236,4919,0
216844,4408,0
413452,278,0
348172,4040,0
86284,3236,0
86284,1454,0
21004,2565,0
217612,2242,0
217612,2403,0
414220,4731,0
87052,3205,0
218380,3828,0
349708,1268,0
219148,4044,0
415756,3792,0
153868,322,0
23308,4860,0
219916,4536,0
154636,4760,0
89356,2138,0
220684,1062,0
220684,4438,0
417292,1062,0
352012,2639,1
90124,4840,0
24844,1704,0
156172,1742,0
352780,4760,0
90892,3073,0
25612,437,0
25612,1339,0
222220,3828,0
418828,141,0
353548,1056,0
91660,4363,0
288268,1102,1
419596,1111,0
354316,1200,0
92428,2318,0
92428,429,0
158476,2273,0
93196,590,0
93196,121,0
159244,2810,0
159244,2031,0
355852,4245,0
93964,2821,0
225292,4173,0
225292,3160,0
225292,4536,0
94732,2242,0
29452,1102,0
357388,4966,0
30220,361,0
226828,2537,0
226828,3329,0
423436,2473,0
292876,1407,1
30988,1487,0
227596,4542,0
162316,3984,0
228364,4549,0
163084,1871,0
97804,2745,0
229132,4040,0
229132,4584,0
229132,4427,0
98317,1346,0
98317,4361,0
98317,1520,0
229645,4322,0
164365,4818,0
164365,1193,0
164365,4760,1
99085,1485,0
165133,316,0
361741,1200,0
99853,1892,0
296461,2545,0
297229,4966,0
297229,2765,0
35341,1077,0
363277,3042,0
36109,121,0
232717,2443,0
167437,4992,0
167437,2436,0
167437,522,0
167437,1784,0
298765,3873,0
36877,2608,0
168205,2664,1
102925,4171,0
299533,4044,0
299533,2187,0
37645,4976,0
234253,4268,0
234253,4648,0
103693,408,0
38413,1017,0
169741,535,0
366349,4659,0
366349,2318,0
301069,4079,0
235789,4173,1
170509,2482,0
236557,2339,0
236557,4605,0
105997,2193,0
40717,1708,0
106765,1305,0
238093,2052,0
107533,1892,0
304141,2217,0
173581,798,0
304909,4268,0
304909,4033,0
174349,4101,0
370957,467,0
305677,3545,0
43789,104,0
175117,4705,0
109837,3148,0
109837,3828,0
175885,2242,0
372493,804,1
110605,2840,0
307213,4107,0
176653,4818,0
373261,4584,0
307981,1963,0
242701,2217,0
374029,1102,0
112141,1133,0
308749,2255,0
46861,1213,0
243469,1892,0
243469,2954,0
243469,3645,1
112909,4044,0
112909,3095,0
244237,4755,0
375565,2482,0
113677,2361,0
310285,2318,0
245005,2051,0
49165,3578,0
180493,1821,0
49933,1708,0
246541,4585,0
312589,4648,0
51469,2051,0
314125,2629,0
52237,4463,0
248845,4287,0
380173,2221,0
249613,190,0
184333,3398,0
380941,1134,0
53773,3753,0
53773,4724,0
250381,760,0
185101,3103,0
381709,4044,0
119821,191,0
54541,1555,0
251149,4043,0
382477,24,0
317197,3826,0
317197,3990,0
317197,4282,0
55309,293,0
186637,1816,0
317965,1454,1
56077,2232,0
252685,3982,0
384013,3826,0
122125,3022,0
318733,3925,0
253453,3621,0
188173,1892,0
122893,4594,0
254221,742,0
188941,2602,0
58381,3065,0
58381,778,0
58381,2664,0
254989,1223,0
386317,4408,0
124429,3230,0
59149,1891,0
190477,3578,0
387085,1102,1
256525,575,0
125965,1760,0
322573,3646,0
322573,2767,0
60685,4427,0
257293,4659,0
323341,1642,0
258061,2856,0
127501,817,1
62221,2273,0
62221,1393,0
193549,3889,0
193549,4950,0
193549,1416,0
193549,1787,1
324877,3828,0
62989,4173,0
194317,1719,0
129037,960,0
260365,1031,0
195085,168,0
391693,3623,0
64525,684,0
261133,534,0
392461,2597,0
327181,2277,0
261901,2482,0
261901,4007,0
131341,3271,0
131341,2597,0
327949,437,0
66061,1425,1
781,643,0
197389,293,0
132109,806,0
263437,1997,0
198157,1407,0
132877,4044,0
132877,4173,0
329485,4992,1
264205,4282,0
264205,10,0
264205,4818,0
264205,314,0
198925,323,0
395533,606,1
330253,1195,0
199693,4173,0
396301,1899,0
69133,234,0
69133,738,0
265741,3621,0
3853,3629,0
200461,4394,0
135181,963,0
69901,2273,0
266509,141,0
4621,2284,1
201229,3095,0
135949,1810,0
135949,361,0
267277,2928,0
267277,3205,0
201997,2891,0
136717,4256,0
71437,1068,0
268045,2149,0
268045,4859,0
268045,1698,0
202765,3936,1
399373,4197,0
334093,1399,0
72205,1142,0
268813,4690,0
268813,3828,0
6925,3990,0
203533,685,0
203533,3474,1
138253,4493,0
334861,127,0
72973,2403,0
269581,4173,0
7693,467,0
7693,503,0
204301,2810,0
400909,361,1
139021,3974,0
139021,3640,0
73741,2711,0
270349,1318,1
205069,4760,0
336397,1551,0
74509,1501,0
74509,4173,0
205837,1472,0
337165,1102,0
271885,4648,0
403213,4558,0
403213,13,0
337933,3955,0
207373,4099,0
142093,121,0
142093,1412,0
338701,4044,0
273421,4919,0
11533,4847,0
11533,63,0
404749,3585,0
404749,257,0
142861,3578,0
77581,598,0
274189,3578,0
274189,4044,0
405517,4352,0
143629,3451,0
340237,3578,0
340237,1133,0
13069,58,0
13069,219,0
13069,3308,0
13069,203,1
209677,1000,0
209677,4026,0
406285,2669,0
406285,4558,0
144397,3323,0
79117,2465,0
79117,590,0
79885,4991,0
407821,2856,0
80653,2579,0
277261,2545,0
408589,4756,0
408589,4607,0
408589,2620,0
146701,4173,1
343309,4282,0
343309,4735,0
278029,1878,0
212749,611,0
147469,3828,0
82189,590,0
82189,1268,0
148237,219,0
279565,3472,0
410893,2856,0
149005,1281,0
215053,2217,0
411661,1895,0
149773,2068,0
281101,4282,0
281101,3771,0
281101,747,0
281101,2279,0
281101,3765,0
215821,2565,0
215821,2872,0
347149,4687,1
281869,396,0
216589,1356,0
413197,1405,0
151309,4919,0
347917,46,0
347917,1472,0
86029,2448,0
20749,4091,0
20749,3476,0
20749,806,0
413965,968,1
413965,3971,0
152077,4968,0
348685,3979,0
86797,1761,0
218125,2470,0
218125,747,0
152845,590,0
349453,4536,0
22285,2791,0
218893,1000,0
218893,4129,0
218893,66,0
415501,2036,0
350221,112,0
284941,4860,0
350989,3073,0
285709,2664,0
23821,3912,0
220429,3392,1
417037,2911,0
351757,2036,0
286477,1592,0
286477,3230,0
155917,598,0
91405,2821,0
26125,2031,0
419341,1659,0
419341,3126,0
419341,1618,0
354061,2273,0
92173,4783,0
420109,2988,0
354829,2545,0
92941,104,0
289549,3614,0
27661,856,0
224269,1861,1
224269,396,0
224269,3965,0
420877,1487,0
355597,3828,0
93709,4976,0
290317,1936,0
159757,4097,0
159757,3971,0
94477,1679,0
29197,3828,1
29197,1272,0
422413,1283,0
357133,1851,0
423181,4558,0
161293,522,0
357901,3531,0
96013,2193,0
30733,2217,1
423949,2876,0
162061,2828,0
358669,1875,1
293389,3853,0
293389,4162,0
31501,1340,0
162829,2173,1
359437,3779,0
359437,46,0
294157,2482,0
32269,783,1
228877,4966,0
229390,3116,0
98830,1738,0
33550,3205,1
33550,4607,0
34318,3828,0
230926,2767,0
296974,2639,0
231694,1074,1
101134,1703,0
297742,1487,0
232462,133,0
167182,2646,0
101902,3958,0
298510,1724,0
298510,1742,0
36622,685,0
36622,2872,0
102670,1272,0
102670,4879,0
102670,2900,0
299278,2888,0
365326,4048,0
103438,4324,0
234766,4993,0
169486,1470,0
104206,3954,0
38926,602,0
170254,1884,0
366862,4783,0
301582,4860,0
39694,4044,0
236302,2620,0
171022,3350,0
367630,3323,0
302350,1557,0
237070,738,0
171790,2669,0
368398,265,0
106510,2928,0
237838,2708,0
237838,1393,0
369166,1556,0
107278,798,0
41998,3910,0
238606,1964,0
173326,2954,0
173326,2872,0
108046,3723,0
304654,1816,0
304654,4115,0
174094,3990,0
174094,3734,0
174094,2279,0
174094,4976,0
174094,2320,0
108814,1557,0
240142,2883,0
240142,4368,0
174862,3828,0
371470,1703,0
109582,1884,0
306190,4044,0
44302,3828,1
240910,179,0
175630,4926,0
372238,730,0
242446,4044,0
111886,3105,0
243214,2099,0
177934,4847,0
374542,3054,0
309262,1840,0
47374,760,1
178702,3571,0
375310,4280,0
310030,168,1
310030,148,0
244750,2403,0
179470,3173,0
179470,219,0
179470,3971,0
179470,372,0
179470,2026,0
376078,2529,0
114190,2003,0
48910,4554,0
245518,234,0
376846,2730,0
376846,4747,0
311566,2664,0
115726,1679,0
115726,4733,0
378382,472,0
116494,4044,0
313102,3558,0
51214,4044,0
247822,4659,0
117262,3473,0
117262,3578,0
248590,3828,1
379918,2502,0
379918,3545,0
118030,798,0
314638,121,0
249358,1890,0
184078,3925,0
380686,2810,0
118798,289,0
53518,2511,0
381454,361,0
119566,2138,0
250894,547,0
185614,4577,0
121102,760,0
252430,1514,0
383758,2173,0
318478,3780,0
56590,4762,0
187918,2452,1
187918,361,0
253966,2582,1
253966,1356,0
385294,1056,0
320014,4976,0
58126,3578,0
386062,4079,0
124174,361,0
124174,963,0
320782,3170,0
320782,4042,0
58894,3355,0
190222,3941,0
124942,1679,0
321550,3940,0
387598,1131,1
125710,2273,0
322318,855,0
322318,4414,0
322318,361,0
60430,2051,0
257038,498,0
388366,3227,0
257806,3854,0
192526,321,0
192526,3345,0
127246,4196,0
193294,4988,0
194830,1583,0
391438,4079,0
391438,1840,0
129550,396,0
326158,3578,0
64270,3734,0
196366,4043,1
392974,1749,0
131086,1131,0
262414,534,1
526,3176,0
393742,1884,0
328462,1270,0
328462,3990,0
66574,141,0
263182,4282,0
1294,2709,0
197902,1346,0
263950,1393,0
198670,4976,0
68110,3345,0
264718,4793,0
2830,1355,0
330766,2821,0
68878,1536,0
3598,361,0
331534,2482,0
266254,219,0
4366,296,0
397582,63,0
267022,1821,0
201742,4760,0
398350,2032,0
333070,4040,0
71182,1875,0
202510,1353,0
137998,4793,0
334606,2273,0
7438,2273,0
204046,4858,0
204046,4760,0
138766,2145,0
270094,1899,0
8206,3958,0
204814,740,0
74254,2545,0
402190,4079,0
140302,1890,1
336910,1193,0
271630,2880,0
337678,2537,0
10510,3159,0
76558,4797,0
273166,4022,0
404494,547,0
404494,4712,0
404494,3878,0
404494,551,0
339214,4765,0
77326,4480,0
208654,4079,0
339982,597,0
274702,1632,0
274702,98,0
406030,4724,0
144142,2140,0
340750,323,0
406798,2226,1
144910,4048,0
341518,794,0
79630,1076,0
79630,3310,0
14350,4580,0
407566,3148,0
407566,2124,0
145678,2954,0
342286,4829,0
342286,1910,0
80398,1353,0
80398,995,0
408334,4196,0
343054,4044,1
81166,1557,0
81166,2066,0
277774,293,0
277774,2721,0
15886,587,0
212494,915,0
343822,2022,0
81934,1491,0
81934,1618,0
81934,3536,0
409870,2565,0
147982,3350,0
279310,4542,0
410638,4858,1
410638,4044,0
345358,2403,0
83470,3018,0
280078,4173,0
411406,685,0
346126,1629,0
84238,4779,0
280846,4256,0
18958,3826,0
215566,3734,0
412174,1075,0
346894,2935,0
281614,35,0
216334,3971,0
151054,2482,0
347662,758,0
348430,104,0
217870,2821,0
152590,4394,0
349198,1102,0
22030,2669,0
22030,2745,1
218638,915,0
415246,4976,0
415246,3958,0
153358,3607,0
22798,3432,0
219406,4072,0
416014,1957,0
350734,989,0
88846,58,0
285454,4178,0
23566,1692,0
23566,951,0
220174,2582,0
351502,1283,0
351502,2128,0
286222,826,0
286222,1049,0
417550,3098,0
155662,3278,0
286990,474,0
25102,4818,0
25102,2136,0
221710,2173,0
418318,3828,0
418318,3635,1
156430,625,0
353038,323,0
91150,4099,0
91150,4718,0
287758,4475,0
353806,2582,0
91918,2648,0
288526,3910,0
26638,4171,0
223246,1816,0
289294,3645,1
224014,4240,0
420622,1425,1
158734,1810,0
93454,3828,0
290062,10,0
290062,2435,0
224782,4371,0
159502,4173,0
94222,962,0
28942,1495,0
422158,4950,0
422158,212,0
422158,1322,0
356878,4658,0
94990,4048,0
94990,2047,0
291598,534,0
29710,2891,0
422926,3635,0
292366,4195,0
292366,337,0
423694,872,1
161806,3022,0
96526,2637,0
31246,596,0
162574,4484,0
359182,1570,0
228622,2047,0
98062,1103,0
360463,2454,0
98575,4926,0
361231,3042,0
361231,3734,0
99343,1342,0
295951,682,0
34063,718,0
230671,4209,0
165391,3912,0
34831,4693,0
35599,742,0
363535,2698,0
232975,608,0
232975,404,0
167695,586,0
102415,1522,0
299023,3578,0
37135,1346,0
234511,2175,0
169231,2482,0
365839,58,0
365839,742,0
103951,586,0
300559,2918,0
38671,1272,0
38671,3022,0
38671,3769,0
38671,190,0
235279,3436,0
366607,2915,0
301327,976,0
39439,2828,1
170767,2313,0
302095,4629,0
40207,598,0
236815,1268,0
236815,4765,0
171535,3826,0
237583,4950,0
172303,4287,1
303631,35,1
41743,1203,0
238351,3912,0
369679,2932,1
369679,2669,0
107791,66,0
304399,3406,0
42511,2273,0
239119,121,0
173839,2545,0
173839,3915,0
108559,3682,0
43279,4408,0
109327,2435,0
44047,1393,0
240655,361,0
371983,1487,0
306703,1762,0
241423,2447,0
176143,2746,0
307471,4499,0
45583,2556,0
242191,4129,0
176911,437,0
46351,1089,0
46351,1425,0
242959,2569,0
375055,2565,0
113167,1203,0
309775,221,0
244495,4090,0
244495,3090,0
113935,4463,0
48655,2857,0
179983,1861,1
114703,2031,0
246031,798,0
377359,1588,0
115471,3148,0
116239,4280,0
50959,2545,0
117007,1102,0
313615,361,0
51727,4793,0
183055,1056,0
117775,3826,1
314383,4519,1
380431,3887,0
118543,2141,0
381199,3541,0
381199,2935,0
381199,731,0
119311,4504,0
315919,2102,0
185359,523,0
120079,2699,0
316687,1474,0
251407,794,0
186127,121,0
382735,4394,0
317455,2279,0
55567,4702,0
252175,4322,0
121615,603,0
187663,1393,0
187663,3578,0
122383,1435,0
57103,598,0
188431,4325,0
385039,3545,0
123151,1710,0
319759,141,0
189199,4771,0
123919,962,1
320527,4112,0
58639,320,0
124687,547,0
124687,4992,1
322063,4492,0
388111,3472,0
126223,1081,0
322831,4976,0
192271,1346,0
388879,1742,0
126991,1281,0
258319,474,0
193039,2709,0
127759,1704,0
127759,4173,0
324367,1840,0
324367,3635,0
62479,4371,0
325135,2020,0
391183,1588,0
391183,1272,0
325903,570,0
325903,121,0
391951,1678,0
130063,297,0
261391,2913,0
261391,806,0
196111,2537,0
392719,760,0
130831,145,0
271,1495,0
393487,3990,0
131599,1435,0
328207,4048,0
328975,3875,0
67087,1500,0
263695,4818,0
395023,4542,0
67855,359,0
264463,3085,0
2575,1628,0
2575,1310,0
395791,4718,0
395791,2180,0
133903,778,0
330511,4173,1
3343,1102,0
199951,1272,0
134671,2559,0
331279,3350,0
69391,3159,0
265999,3851,0
135439,4131,0
332047,2828,0
70159,418,0
70159,2482,0
398095,4325,0
136207,4438,0
332815,1861,0
332815,4394,0
70927,2313,0
267535,3154,0
202255,1340,0
136975,3402,0
136975,2664,0
333583,742,0
333583,2954,0
333583,2459,0
333583,2746,0
333583,4086,0
333583,1840,0
333583,2122,0
333583,2556,0
333583,773,0
333583,10,0
333583,2124,0
71695,4394,0
6415,4727,0
399631,1618,0
7183,1816,0
7183,4369,0
138511,2856,0
269839,3828,0
7951,2289,0
204559,2791,0
401167,548,0
139279,4976,0
270607,1067,0
140047,1840,0
74767,1708,0
74767,4073,0
9487,1561,0
140815,1556,0
75535,598,0
10255,3072,0
141583,3323,0
338191,1594,0
272911,3968,0
207631,227,0
338959,1393,0
338959,3159,0
338959,1291,0
77071,1936,0
273679,4847,0
11791,2173,0
143119,1892,0
77839,3319,0
274447,3152,0
12559,2820,0
209167,3734,0
405775,2220,0
143887,1393,0
143887,1632,0
78607,3339,0
406543,4966,0
406543,3376,0
144655,1487,1
79375,1346,0
79375,4247,1
79375,3484,0
145423,2099,0
342031,3230,0
276751,2403,0
14863,2313,0
211471,4826,0
408079,1632,0
408847,3941,0
278287,4282,0
409615,4760,0
147727,3451,0
344335,4589,0
279055,1102,1
213775,2954,0
148495,300,0
279823,1340,0
17935,4049,0
411151,2545,0
149263,798,0
215311,2124,0
215311,4818,0
411919,1464,1
150031,2664,0
346639,13,0
281359,2099,0
216847,3528,0
151567,2361,0
348175,2619,0
86287,4048,0
21007,682,0
217615,121,0
414223,1963,0
152335,467,0
414991,424,0
153103,2882,0
349711,360,0
87823,120,0
415759,423,0
350479,1749,0
88591,2173,1
23311,1987,0
219919,4979,0
154639,2598,0
351247,1250,0
285967,2730,0
24079,4949,0
417295,1356,0
286735,632,0
221455,2579,0
156175,3080,0
352783,4071,0
25615,1890,0
222223,3734,0
156943,1892,0
91663,1384,0
222991,4048,0
92431,3044,0
420367,4966,0
355087,1679,1
93199,2242,0
289807,2537,0
224527,4648,0
421135,2465,0
355855,3955,0
28687,2856,0
225295,2767,0
421903,2869,0
356623,1557,0
291343,3955,0
226063,4173,1
160783,3734,0
357391,2872,0
95503,2465,0
30223,860,0
423439,1102,0
96271,4976,0
292879,3623,0
30991,1871,0
227599,1618,0
97039,1890,0
293647,2277,0
31759,4198,0
163087,1895,1
97807,1056,0
32527,2138,0
229135,10,0
229648,4871,0
360976,1049,0
99088,2277,1
230416,2565,0
165136,4044,0
361744,1900,0
99856,1017,0
165904,1022,0
362512,2928,0
35344,3955,0
35344,4569,0
232720,4044,0
167440,2459,1
298768,962,0
36880,4048,0
168208,4173,0
364816,1810,0
102928,2664,0
102928,2772,0
102928,3614,0
102928,1892,0
299536,2326,0
234256,508,0
168976,412,0
103696,3835,0
300304,729,0
300304,1678,0
38416,4403,0
169744,1760,0
301072,2031,0
235792,215,0
170512,3936,0
367120,3160,0
301840,2173,0
39952,653,0
236560,2230,0
171280,265,0
171280,1742,0
367888,104,0
172048,594,0
106768,1854,0
303376,2229,0
238096,4473,0
238096,4760,0
172816,2255,0
304144,1102,0
42256,4491,0
42256,1486,0
238864,3460,1
173584,2891,0
370192,1013,0
108304,3826,0
43024,3828,0
